Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
58060,-2.630598,5.125759,-6.092255,5.527393,1.605145,-2.319884,-3.207076,-1.482583,-5.074871,-6.778331,5.725255,-6.949172,-3.127795,-11.090425,-0.800273,-1.707501,-1.685473,0.274891,-2.028885,0.948864,-0.527474,0.220546,-1.37111,-0.504899,0.382307,0.395528,0.782036,0.628528,1,1
102619,-2.488363,4.359019,-7.77641,5.364027,-1.823877,-2.44514,-4.964221,1.48489,-2.947899,-7.17535,7.343652,-10.178996,2.142151,-8.983052,-0.473746,-8.143342,-9.785677,-3.08652,3.379713,0.792275,1.325672,1.021226,-0.266476,-0.37088,0.365535,0.081372,0.184983,-0.211582,1,1
11080,-2.12549,5.973556,-11.034727,9.007147,-1.689451,-2.854415,-7.810441,2.03087,-5.902828,-12.840934,12.018913,-17.769143,-0.431036,-19.214325,-0.962465,-10.266609,-15.503392,-5.494928,-0.410481,1.493775,1.646518,-0.278485,-0.664841,-1.164555,1.701796,0.690806,2.119749,1.108933,1,1
11629,-3.891192,7.098916,-11.426467,8.607557,-2.065706,-2.985288,-8.138589,2.973928,-6.27279,-13.193415,11.619723,-17.631606,-0.355194,-18.822087,-1.283129,-10.031097,-15.227008,-5.322009,-0.501751,1.382619,1.757085,-0.189709,-0.508629,-1.189308,1.188536,0.605242,1.881529,0.87526,1,1
84204,-0.937843,3.462889,-6.445104,4.932199,-2.233983,-2.291561,-5.695594,1.338825,-4.322377,-8.099119,7.182967,-9.445943,-0.31462,-12.991466,-0.136359,-6.367524,-12.734394,-3.84513,1.007667,1.129532,1.06655,-0.521657,-0.319917,-0.405859,0.906802,1.165784,1.374495,0.729889,0,1
149236,-1.370976,-0.025465,-2.774907,2.65053,4.511309,-3.289344,-0.118841,-0.014279,-0.932773,-2.637442,2.858777,-0.55318,-0.758492,-6.455029,-0.154021,1.323833,5.580209,3.293688,-0.137694,0.701292,-0.048061,-0.59935,0.072193,-0.600351,0.371331,-0.370951,0.01197,0.145895,1,1
9064,-3.499108,0.258555,-4.489558,4.853894,-6.974522,3.628382,5.431271,-1.946734,-0.77568,-1.987773,4.690396,-6.998042,1.454012,-3.738023,0.317742,-2.013543,-5.136135,-1.183822,1.663394,-3.042626,-1.052368,0.204817,-2.119007,0.170279,-0.393844,0.296367,1.985913,-0.900452,1809.68,1
46925,-0.481531,1.059542,0.647117,0.905586,0.819368,-0.091184,0.504135,0.161064,-0.765054,-0.550545,1.480286,-0.105359,-0.804841,-0.819902,0.916882,0.201151,0.874891,0.941477,0.272698,-0.042515,0.070633,0.192491,-0.174659,-0.438908,0.239259,-0.217823,-0.072852,0.010463,1,1
102625,-4.221221,2.871121,-5.888716,6.890952,-3.404894,-1.154394,-7.739928,2.851363,-2.507569,-5.110728,5.35089,-9.299807,2.79314,-6.106552,-2.106947,-6.250629,-13.566325,-4.19278,0.51057,-0.227882,1.620591,1.567947,-0.578007,-0.059045,-1.829169,-0.072429,0.136734,-0.599848,7.59,1
40918,-3.14026,3.367342,-2.778931,3.859701,-1.159518,-0.721552,-4.195342,-0.598346,-2.870145,-5.29061,3.823762,-7.492276,-1.524367,-8.527679,-0.391215,-6.18088,-9.698839,-4.818233,-0.871582,0.077781,2.452339,-0.292963,-0.18933,-0.166482,0.03804,-0.015477,0.776691,0.397557,0.76,1
93823,-3.821939,5.667247,-9.244963,8.246147,-4.368286,-3.450735,-8.427378,2.305609,-5.338079,-12.011161,8.621255,-18.683715,-0.962073,-15.297656,-2.414132,-12.105602,-21.338195,-8.045436,0.156015,1.115247,1.99052,0.083353,-0.062264,0.390188,0.329884,0.098017,1.86957,1.00085,75.86,1
53658,-1.739341,1.344521,-0.534379,3.195291,-0.416196,-1.261961,-2.340991,0.713004,-1.416265,-2.996669,0.747478,-4.596612,-1.92776,-4.757074,-1.247815,-2.535494,-5.356465,-1.974749,-0.603726,0.002749,0.38318,-0.213952,-0.33664,0.237076,0.246003,-0.044228,0.510729,0.220952,0,1
129308,0.054682,1.8565,-4.075451,4.100098,-0.800931,-0.292502,-2.317431,1.189747,-0.786238,-3.906746,2.993489,-3.613125,-1.727297,-7.364639,-0.343296,-2.577635,-0.515302,1.109107,2.351151,0.509559,0.618248,0.800932,0.130016,0.288946,-0.366658,0.030307,0.431182,0.110698,80.9,1
76867,1.082566,1.094862,-1.36702,2.012554,0.708142,-0.807712,0.151952,0.158353,0.009872,-1.925278,2.605937,-0.309219,-1.767549,-4.429195,-0.17194,1.055514,3.970587,1.762249,-0.880812,-0.135789,-0.325284,-0.734344,-0.106725,-0.224999,0.569167,-0.335033,0.08914,0.112337,1,1
128471,0.909124,1.337658,-4.484728,3.245358,-0.417809,-0.762119,-2.506349,0.694164,-0.467556,-4.56526,3.612645,-3.171937,-0.400046,-8.569454,-1.614831,-2.388208,-2.577464,0.092679,0.098242,0.445573,0.586829,0.594078,-0.25212,0.325439,0.562766,-0.256278,0.652674,0.319879,67.9,1
21419,-17.46771,10.114816,-24.202142,11.805469,-10.198046,-2.579938,-17.656788,2.256902,-6.242149,-12.830657,9.442665,-13.547486,0.960729,-13.028717,-0.426674,-7.652662,-11.485328,-4.72137,0.550519,1.001519,-2.328024,0.94083,1.296817,-1.055104,0.111792,0.679695,2.093541,-1.425491,1,1
102480,-1.929597,4.066413,-4.865184,5.898602,-0.552493,-1.555962,-3.833623,0.679512,-3.463765,-6.683689,7.021278,-11.102493,1.711755,-10.447633,-2.799076,-6.261741,-11.647158,-3.451436,-0.507537,0.942489,1.137212,0.674245,-0.531765,-0.433409,0.378659,0.198107,0.869694,0.228048,0,1
142961,0.457845,1.373769,-0.488926,2.805351,1.777386,0.100492,1.295016,-0.135857,-1.695822,0.955004,-1.702228,-0.240056,0.456475,0.139567,-1.890974,0.372379,-0.798201,-0.697062,-1.497152,-0.264705,0.105593,0.371014,0.051105,0.401524,-0.724766,-0.202881,0.092124,0.094956,0,1
161154,-3.387601,3.977881,-6.978585,1.657766,-1.1005,-3.599487,-3.686651,1.942252,-3.065089,-7.509557,2.989626,-5.993632,-0.16474,-8.388443,0.042129,-4.137501,-6.103903,-1.972928,0.434073,-0.004301,1.043587,0.262189,-0.479224,-0.326638,-0.156939,0.113807,0.354124,0.287592,0.38,1
139107,-4.6665,-3.95232,0.206094,5.153525,5.229469,0.93904,-0.635033,-0.704506,-0.234786,4.031435,0.983647,-0.578914,-0.199814,-0.729707,1.266713,-0.842769,-0.102946,-0.597597,1.060154,-2.286137,-0.664263,1.821422,0.113563,-0.759673,-0.502304,0.630639,-0.51388,0.729526,22.47,1
143434,-2.729482,3.312495,-4.24271,5.036985,-0.376561,-1.532462,-3.449159,1.856839,-3.623334,-5.653638,3.942316,-5.883724,-1.347814,-9.26612,-2.459556,-2.205644,-5.709087,-1.113937,-1.55653,0.164288,0.727415,-0.301432,-0.502433,-0.462309,0.510683,0.046665,0.514646,0.140999,1,1
102676,-5.552122,5.678134,-9.775528,8.416295,-4.409844,-1.506235,-6.899839,3.750443,-3.879793,-6.864164,7.051065,-10.137529,2.81544,-9.909168,-0.26223,-5.022557,-8.522975,-2.012939,1.525732,-0.06478,1.128472,0.228484,0.286258,-0.536294,-0.104925,0.420919,-0.297557,-0.946184,119.74,1
35899,-2.85717,4.045601,-4.197299,5.487199,-3.070776,-1.422686,-5.651314,2.019657,-5.015491,-6.319708,3.779602,-8.077094,1.440889,-7.891909,0.530453,-7.95407,-14.265056,-5.771064,2.89217,0.981609,1.080323,-0.561384,0.102678,-0.067195,-0.476931,-0.103716,1.166961,0.663632,1,1
85285,-7.030308,3.421991,-9.525072,5.270891,-4.02463,-2.865682,-6.989195,3.791551,-4.62273,-8.409665,6.309044,-8.576761,0.246747,-11.534046,-0.364265,-5.452495,-11.88757,-3.563585,0.876019,0.545698,1.103398,-0.541855,0.036943,-0.355519,0.353634,1.042458,1.359516,-0.272188,0,1
146022,0.908637,2.849024,-5.647343,6.009415,0.216656,-2.397014,-1.819308,0.338527,-2.819883,-4.063098,2.94119,-6.151362,-1.989529,-9.150951,-0.60429,-1.95229,-2.892555,-0.912058,-1.56374,0.241921,0.40726,-0.397435,-0.080006,-0.168597,0.465058,0.21051,0.648705,0.360224,1.18,1
59011,-2.326922,-3.348439,-3.513408,3.17506,-2.815137,-0.203363,-0.892144,0.333226,-0.802005,-4.350685,3.064246,-2.718731,0.068788,-5.586873,-0.966076,-2.502049,-4.460495,-0.870526,0.595629,3.209171,1.226648,-0.695902,-1.47849,-0.061553,0.236155,0.531911,0.302324,0.536375,1389.56,1
152058,-3.576362,3.299436,-7.460433,7.783634,-0.398549,-1.968441,-3.110476,-0.328404,-1.574363,-2.497561,4.60417,-9.001915,-1.276324,-13.969471,1.256945,-4.491629,-5.969987,-1.274666,1.147784,-0.181455,0.540731,0.719526,0.379249,-0.616962,-0.442811,0.359841,-2.651825,0.422184,1,1
406,-2.312227,1.951992,-1.609851,3.997906,-0.522188,-1.426545,-2.537387,1.391657,-2.770089,-2.772272,3.202033,-2.899907,-0.595222,-4.289254,0.389724,-1.140747,-2.830056,-0.016822,0.416956,0.126911,0.517232,-0.035049,-0.465211,0.320198,0.044519,0.17784,0.261145,-0.143276,0,1
94141,-13.512074,8.215177,-16.582606,6.207369,-11.318472,-2.997207,-17.64047,0.040349,-5.620232,-15.123752,5.934657,-14.17503,-0.169044,-6.552554,-1.570007,-12.172553,-20.164542,-8.668815,2.55087,0.694574,-0.907906,1.514028,-0.141879,0.789186,-0.031343,-0.255057,-1.865831,-0.442204,45.48,1
48884,-2.139051,1.394368,-0.612035,1.049327,-1.162102,-0.768219,-1.997237,0.574997,-0.980832,-2.495619,2.555589,-3.530436,-1.016234,-3.455197,-0.056363,-2.467737,-7.140326,-1.27128,-0.001722,0.025427,0.696955,0.740003,-0.155115,-0.050607,0.268368,-0.469433,-0.405814,-0.152171,19.73,1
169142,-1.927883,1.125653,-4.518331,1.749293,-1.566487,-2.010494,-0.88285,0.697211,-2.064945,-5.587794,2.115795,-5.417424,-1.235123,-6.665177,0.401701,-2.897825,-4.570529,-1.315147,0.391167,1.252967,0.778584,-0.319189,0.639419,-0.294885,0.537503,0.788395,0.29268,0.147968,390,1
153761,1.146259,1.403458,-4.159148,2.660107,-0.323217,-1.836071,-1.62374,0.259562,-1.132044,-3.356474,3.646478,-3.002684,-0.647501,-5.945003,0.17465,-1.47564,-3.082274,0.22474,-0.300931,0.284831,0.56445,0.445744,-0.141136,-0.265517,0.36226,-0.416062,0.50737,0.243744,51.37,1
34687,-0.860827,3.13179,-5.052968,5.420941,-2.494141,-1.811287,-5.479117,1.189472,-3.908206,-7.060746,4.729974,-8.629054,1.178798,-11.182063,0.445243,-6.532982,-13.389251,-4.480413,0.432054,1.08576,1.192694,0.090356,-0.341881,-0.215924,1.053032,0.271139,1.3733,0.691195,19.02,1
8757,-1.863756,3.442644,-4.46826,2.805336,-2.118412,-2.332285,-4.261237,1.701682,-1.439396,-6.999907,6.31621,-8.670818,0.316024,-7.417712,-0.436537,-3.652802,-6.293145,-1.243248,0.36481,0.360924,0.667927,-0.516242,-0.012218,0.070614,0.058504,0.304883,0.418012,0.208858,1,1
62341,-5.26776,2.506719,-5.290925,4.886134,-3.343188,-1.100085,-5.810509,1.726343,-0.749277,-4.834828,3.546012,-7.751285,-1.195694,-10.018502,0.296396,-7.477162,-9.7858,-4.243977,2.681127,-0.286043,0.764266,0.473262,0.548482,-0.15685,-0.710187,-0.366423,-1.486766,0.677664,1.1,1
44532,-0.234922,0.355413,1.972183,-1.255593,-0.681387,-0.665732,0.05911,-0.003153,1.122451,-1.481246,-0.473852,0.922184,0.913514,-0.49935,0.933898,-0.560472,-0.207707,0.380542,0.574336,-0.003469,0.22067,0.912107,-0.286338,0.451208,0.188315,-0.531846,0.123185,0.039581,1,1
7526,0.00843,4.137837,-6.240697,6.675732,0.768307,-3.35306,-1.631735,0.154612,-2.795892,-6.187891,5.664395,-9.854485,-0.306167,-10.691196,-0.638498,-2.041974,-1.129056,0.116453,-1.934666,0.488378,0.364514,-0.608057,-0.539528,0.12894,1.488481,0.507963,0.735822,0.513574,1,1
152802,1.322724,-0.843911,-2.096888,0.759759,-0.196377,-1.166353,0.482534,-0.349791,1.045007,-1.474974,0.011037,0.483019,0.665273,-2.332793,0.820578,0.461206,1.468052,0.891706,-0.457934,0.585435,0.133815,-0.121562,-0.208574,-0.254752,-0.098324,-0.613874,0.002654,0.072386,357.95,1
129668,0.753356,2.284988,-5.164492,3.831112,-0.073622,-1.316596,-1.855495,0.831079,-1.567514,-3.224559,3.369558,-3.468545,-1.383571,-6.020579,0.309602,-2.617767,-1.310752,0.40966,2.362291,0.285792,0.382007,0.033958,0.187697,0.358433,-0.488934,-0.258802,0.296145,-0.047174,2,1
76857,1.140208,1.156431,-1.471578,2.076278,0.774809,-1.002532,0.264948,0.013162,0.248835,-2.100667,0.763205,-0.944916,-1.419034,-4.68362,0.519282,0.908454,4.133667,1.306205,-1.094716,-0.125097,-0.387895,-0.866812,-0.121583,-0.356109,0.634573,-0.306311,0.094087,0.121065,1,1
41116,-3.600544,4.519047,-6.340884,6.214767,-5.829558,-2.478095,-9.938412,2.830086,-5.659162,-11.298156,7.252953,-14.275092,0.188903,-14.555957,-0.338289,-12.14654,-25.162799,-9.042845,0.787579,1.384743,2.26377,0.620749,-0.094069,0.536719,0.398142,0.008277,2.053524,0.835749,3.79,1
160537,0.567539,3.309385,-6.631268,6.394574,-0.054172,-2.396535,-2.792489,0.514811,-3.54178,-5.334754,3.618737,-7.101488,-0.442125,-11.081617,-0.813722,-3.302899,-5.848903,-1.850635,-1.018639,0.555412,0.614221,-0.365047,-0.180409,-0.523271,0.645054,0.246466,0.902675,0.473571,4.69,1
8808,-4.617217,1.695694,-3.114372,4.328199,-1.873257,-0.989908,-4.577265,0.472216,0.472017,-5.576023,4.802323,-10.833164,0.104304,-9.405423,-0.807478,-7.552342,-9.802562,-4.120629,1.740507,-0.039046,0.48183,0.146023,0.117039,-0.217565,-0.138776,-0.424453,-1.002041,0.89078,1.1,1
41582,-1.048005,1.300219,-0.180401,2.589843,-1.164794,0.031823,-2.175778,0.699072,-1.140208,-3.226787,3.490805,-2.454339,0.177189,-5.160608,-0.686114,-3.996145,-4.695563,-1.819161,1.46108,0.644993,0.549014,0.624321,-0.136663,0.131738,0.030921,-0.176701,0.504898,0.069882,39.45,1
123078,-1.07382,0.415616,-2.273977,1.536844,-0.758697,-1.670381,-2.37714,0.09037,0.004847,-2.776747,1.428413,-4.482679,-0.709519,-4.610138,0.621338,-4.602713,-7.524188,-2.557104,1.319124,0.227051,0.535542,0.863592,0.450743,-0.144228,-0.205609,-0.539073,0.503418,-0.237807,11,1
64443,1.079524,0.872988,-0.30385,2.755369,0.301688,-0.350284,-0.042848,0.246625,-0.779176,-0.157696,1.928568,-0.935863,-2.431446,-1.633472,0.534337,1.425606,1.593529,1.178468,-1.568698,-0.252115,-0.023255,-0.158601,-0.038806,-0.060327,0.358339,0.076984,0.018936,0.060574,0,1
45541,-1.519244,2.308492,-1.503599,2.064101,-1.000845,-1.016897,-2.059731,-0.275166,-1.562206,-2.755797,3.438248,-3.521529,-0.918761,-4.4521,0.499314,-2.907903,-5.248646,-0.936815,1.16012,0.175019,1.307871,0.102826,-0.017746,0.149696,-0.096602,-0.369115,-0.019244,-0.208319,1,1
41285,-12.83576,6.574615,-12.788462,8.786257,-10.723121,-2.813536,-14.248847,7.960521,-7.718751,-13.074068,5.975131,-12.375375,1.472205,-11.470693,0.993143,-10.973805,-21.04763,-7.990783,3.331039,-0.617296,2.67949,-0.047335,-0.836982,0.625349,0.125865,0.177624,-0.81768,-0.52103,37.32,1
53937,-2.042608,1.573578,-2.372652,-0.572676,-2.097353,-0.174142,-3.03952,-1.634233,-0.594809,-5.459602,2.378537,-2.330271,-0.246233,-4.058523,-0.316983,-2.522661,-5.6034,-0.77844,0.860212,0.825566,-0.723326,0.501222,-0.696892,-0.600514,0.127547,-0.786072,0.606097,0.171697,261.87,1
7672,0.70271,2.426433,-5.234513,4.416661,-2.170806,-2.667554,-3.878088,0.911337,-0.166199,-5.009249,4.675729,-8.167188,0.638559,-6.763334,1.29686,-3.811758,-3.754128,-1.049177,1.554197,0.422743,0.55118,-0.009802,0.721698,0.473246,-1.959304,0.319476,0.600485,0.129305,1,1
149582,-4.280584,1.4211,-3.908229,2.942946,-0.076205,-2.002526,-2.874155,-0.856005,0.963674,-3.235439,3.341802,-7.56286,-1.847443,-11.571423,-1.481556,-6.180919,-9.285186,-3.921722,0.685511,-0.198963,-0.140062,-0.90772,-0.680108,-0.34917,0.056276,-1.149923,-1.809886,0.723051,1.1,1
20011,-14.724627,7.875157,-21.872317,11.90617,-8.348734,-2.262846,-15.833443,0.077874,-6.356833,-13.261652,10.06379,-14.394767,0.654889,-14.248316,-0.305361,-8.161632,-12.280965,-4.818586,0.719788,0.996469,-2.362345,1.099557,1.037199,-1.036359,-0.254777,0.642343,2.161129,-1.401282,1,1
94362,-26.457745,16.497472,-30.177317,8.904157,-17.8926,-1.227904,-31.197329,-11.43892,-9.462573,-22.187089,4.419997,-10.592305,-0.703796,-3.926207,-2.400246,-6.80989,-12.462315,-5.501051,-0.56794,2.812241,-8.755698,3.460893,0.896538,0.254836,-0.738097,-0.966564,-7.263482,-1.324884,1,1
20451,-15.819179,8.775997,-22.804686,11.864868,-9.092361,-2.386893,-16.560368,0.948349,-6.310658,-13.088891,9.815703,-14.056061,0.777192,-13.761018,-0.353636,-7.957447,-11.962954,-4.780508,0.652498,0.992279,-2.350634,1.036362,1.136051,-1.043414,-0.108923,0.657437,2.136424,-1.411945,1,1
151972,-6.618211,3.835943,-6.316453,1.844111,-2.476892,-1.886718,-3.817495,0.61347,-1.482121,-4.868747,3.359722,-5.969162,0.05119,-8.724496,0.776391,-3.939384,-7.16443,-2.434672,0.235227,-0.953827,1.636622,0.038727,0.278218,0.78667,0.063895,0.154707,-2.042403,1.405141,57.73,1
154657,-0.679521,4.672553,-6.814798,7.1435,0.928654,-1.873013,-2.306689,0.993702,-4.944054,-5.576419,5.783654,-6.117704,0.614165,-12.451499,0.427152,-2.255854,-2.128027,0.706765,1.093826,0.872006,0.566849,-0.321691,-0.281325,-1.120256,-0.073394,0.55353,0.760542,0.386742,0.77,1
27187,-24.590245,14.044567,-26.278701,6.320089,-18.224513,-4.609968,-17.681003,16.213627,-3.794093,-8.372753,4.901683,-6.872839,0.769777,-6.826584,-0.054434,-6.084953,-12.375271,-4.810345,0.936742,1.649202,1.777063,-1.804874,-1.140605,0.152234,1.715997,-0.220471,1.434951,0.422492,99.99,1
45501,1.001992,0.047938,-0.349002,1.493958,0.186939,0.190966,-0.001112,0.14714,0.580415,-0.792938,-0.984172,-0.56738,-1.105592,-1.381214,0.40549,0.27989,1.13216,0.092993,-0.29892,0.016004,-0.334417,-1.014315,-0.128427,-0.946242,0.45609,-0.453206,0.046627,0.064698,105.99,1
56887,-0.075483,1.812355,-2.566981,4.127549,-1.628532,-0.805895,-3.390135,1.019353,-2.451251,-3.555835,4.315711,-5.479802,-2.115503,-5.588786,0.280108,-3.507231,-7.457095,-2.325492,-0.440435,0.338598,0.794372,0.270471,-0.143624,0.013566,0.634203,0.213693,0.773625,0.387434,5,1
94362,-26.457745,16.497472,-30.177317,8.904157,-17.8926,-1.227904,-31.197329,-11.43892,-9.462573,-22.187089,4.419997,-10.592305,-0.703796,-3.926207,-2.400246,-6.80989,-12.462315,-5.501051,-0.56794,2.812241,-8.755698,3.460893,0.896538,0.254836,-0.738097,-0.966564,-7.263482,-1.324884,1,1
55311,-6.159607,1.468713,-6.850888,5.174706,-2.986704,-1.795054,-6.545072,2.621236,-3.60587,-8.122161,6.029033,-9.225855,-1.546759,-10.309334,0.308062,-7.787326,-12.822177,-4.367677,2.643984,-0.28983,1.061314,0.125737,0.589592,-0.568731,0.582825,-0.042583,0.95113,0.158996,0.83,1
160791,2.132386,0.705608,-3.530759,0.514779,1.527175,-1.716268,1.132791,-0.574214,0.128904,-1.000805,-0.191191,-0.323794,-0.572456,-1.422064,0.314684,-0.387162,1.734742,0.610976,-0.221267,-0.211167,0.163739,0.70391,-0.245076,0.460049,0.920281,-0.216586,-0.026219,-0.025001,1,1
93879,-13.086519,7.352148,-18.256576,10.648505,-11.731476,-3.659167,-14.873658,8.810473,-5.418204,-13.202577,6.357227,-15.531611,0.659695,-11.41233,-2.447576,-9.833743,-18.174617,-7.269905,0.623797,-1.376298,2.761157,-0.266162,-0.412861,0.519952,-0.743909,-0.167808,-2.4983,-0.711066,30.31,1
154309,-0.082983,-3.935919,-2.616709,0.16331,-1.400952,-0.809419,1.50158,-0.471,1.519743,-1.134454,0.713878,0.979675,-1.339031,0.984993,-0.382471,-0.934616,-0.052419,0.511162,0.731999,1.878612,0.702672,-0.182305,-0.921017,0.111635,-0.071622,-1.125881,-0.170947,0.126221,1096.99,1
68207,-13.192671,12.785971,-9.90665,3.320337,-4.801176,5.760059,-18.750889,-37.353443,-0.39154,-5.052502,4.406806,-4.610756,-1.909488,-9.072711,-0.226074,-6.211557,-6.248145,-3.149247,0.051576,-3.49305,27.202839,-8.887017,5.303607,-0.639435,0.263203,-0.108877,1.269566,0.939407,1,1
49985,-1.554216,1.694229,-0.903334,2.425436,-2.899787,0.133028,-0.286226,0.555945,-1.394918,-2.892612,1.962236,-2.385263,0.458337,-3.724543,1.843978,-2.013924,-2.8156,-1.09229,0.139687,-0.032334,0.493436,0.733393,0.20235,0.492054,-0.183791,-0.199917,0.395201,0.027693,360,1
7740,1.023874,2.001485,-4.769752,3.819195,-1.271754,-1.734662,-3.059245,0.889805,0.415382,-3.955812,3.572055,-7.186452,0.147242,-5.249305,1.678334,-2.641473,-1.312059,-0.391716,1.118264,0.204138,0.343283,-0.054196,0.709654,-0.372216,-2.032068,0.366778,0.395171,0.020206,1,1
55279,-5.753852,0.57761,-6.312782,5.159401,-1.69832,-2.683286,-7.934389,2.37355,-3.073079,-7.145137,6.250068,-9.150823,-1.376141,-9.982585,1.202217,-7.565042,-13.691474,-4.366867,2.181423,0.0175,1.177852,0.175331,-1.211123,-0.446891,-0.40552,-0.165797,1.505516,0.359492,1,1
15817,-4.641893,2.902086,-1.572939,2.507299,-0.871783,-1.040903,-1.593901,-3.254905,1.908963,1.077418,3.338502,-6.54261,1.099536,-3.266476,1.014728,-4.842383,-5.269876,-2.344669,1.959224,-0.465679,1.963597,-0.217414,-0.54934,0.645545,-0.354558,-0.611764,-3.90808,-0.671248,11.39,1
79540,-0.114361,1.036129,1.984405,3.128243,-0.740344,1.548619,-1.701284,-2.203842,-1.242265,0.269562,1.293418,0.933216,-0.135326,0.521484,0.386884,0.059869,0.306339,0.265052,0.223718,0.732852,-1.032935,1.196428,-0.112857,0.254719,0.696668,0.48237,0.129969,0.223924,0.2,1
4462,-2.30335,1.759247,-0.359745,2.330243,-0.821628,-0.075788,0.56232,-0.399147,-0.238253,-1.525412,2.032912,-6.560124,0.022937,-1.470102,-0.698826,-2.282194,-4.781831,-2.615665,-1.334441,-0.430022,-0.294166,-0.932391,0.172726,-0.08733,-0.156114,-0.542628,0.039566,-0.153029,239.93,1
93897,-10.30082,6.483095,-15.076363,6.554191,-8.880252,-4.471672,-14.900689,3.84017,-4.358441,-14.533162,7.588741,-15.835719,0.135035,-11.567006,-0.077027,-11.46743,-19.172996,-6.969856,2.211756,0.113244,1.508748,1.041642,-0.68279,0.573544,-1.602389,-0.393521,-0.468893,0.10592,1,1
28692,-29.200329,16.155701,-30.013712,6.476731,-21.22581,-4.902997,-19.791248,19.168327,-3.617242,-7.870122,4.066255,-5.661492,1.29295,-5.079846,-0.126523,-5.244472,-11.274973,-4.678437,0.650807,1.715862,1.809371,-2.175815,-1.365104,0.174286,2.103868,-0.209944,1.278681,0.372393,99.99,1
59840,-3.215382,-0.364223,-1.261883,3.794949,0.711206,-1.316476,-5.165141,0.625278,-1.582301,-3.252634,5.040751,-5.314442,-0.656471,-6.233044,0.974771,-6.890318,-9.516411,-4.364128,2.598578,0.019626,0.401341,0.152191,-0.934675,-0.256148,-0.469403,-0.282496,0.866077,-0.433466,5.91,1
41313,-13.897206,6.34428,-14.281666,5.581009,-12.887133,-3.146176,-15.450467,9.060281,-5.486121,-14.67647,5.148352,-10.749592,1.585489,-9.798012,0.733277,-12.675269,-20.740664,-8.153668,5.228342,-1.025228,3.058082,0.94118,-0.23271,0.763508,0.075456,-0.45384,-1.508968,-0.686836,9.99,1
148479,-1.541678,3.8468,-7.604114,3.121459,-1.254924,-2.084875,-2.385027,1.47114,-2.530507,-5.17566,1.927186,-6.011155,-1.195601,-6.745561,-0.058091,-4.325132,-5.558067,-1.580531,0.971906,0.11476,1.096405,1.064222,0.06537,0.257209,-0.693654,-0.335702,0.577052,0.398348,122.68,1
70536,-2.271755,-0.457655,-2.589055,2.230778,-4.278983,0.38861,0.102485,0.813128,-1.092921,-5.032028,3.510348,-2.227398,0.656824,-5.199186,-0.128311,-3.943521,-3.820522,-0.570821,2.783383,2.285758,1.096342,0.658399,1.711676,0.33354,0.538591,-0.193529,0.258194,0.247269,824.83,1
